"issuekey","created","storypoint","context","codesnippet","t_Bug","t_Enhancement.Request","t_Story","t_Task","t_Epic","c_Build..Distributions","c_Modules..XML..XSLT..XPath..SXC","c_Core...other.","c_Core..Routing...Filters","c_Build..Libraries...Dependencies","c_Modules..CXF","c_Transport..FTP...SFTP","c_Transport..Quartz","c_Core..Components","c_Transport..HTTP.S....Jetty","c_Core..Exception.Handling","c_Core..Transports","c_Transport..JMS","c_Core..Containers","c_Core..Logging","c_Build...other.","c_Mule.Core","c_Core..API","c_Module..APIKit","c_Modules...other.","c_Build..Integration.Tests","c_Transport..JDBC","c_Core..Concurrency...Threading","c_Build..Maven","c_Core..Event.Message","c_Modules..Devkit.Support","c_Core..Transactions","c_Transport..AJAX","c_Core..Streaming","c_Transport..Email","c_Modules..XA.Transactions","c_Core..Queues..SEDA....Persistence","c_Core..Flow","c_Core..Domains.shared.resources","c_Transport..TCP...UDP...SSL...Multicast","c_Core..Bootstrap...Standalone","c_Modules..WS.Consumer","c_Core..Deployment","c_Tools","c_Core..Configuration","c_Core..Registry","c_Build..JDK.Compatibility","c_Core..Services","c_Core..Transformers","c_Core..Properties","c_Core..Watermark","c_Core..Expressions","c_Examples...Tutorials","c_Transport..VM","c_Modules..Management...JMX","c_Modules..HTTP","c_Core..Endpoints","c_Core..Lifecycle","c_Extensions.API","c_Transport..File","c_Schema","c_Documentation...Website","c_Tools..Archetypes","c_Modules..Security..Spring.Security..Acegi..PGP..WS.Security.","c_Modules..Jersey","c_Batch","c_Core..Sessions","c_Core..Non.Blocking","c_Transport..Axis","c_Transport..XMPP..Jabber.","c_Extensions","c_sdk","c_e..DataSense","c_Modules..File","c_Core..DSL.processing","c_Core..Classloading","c_Test..Testing.Framework","c_Modules..FTP","c_Modules..Email","c_Extensions..Maven.Plugin","c_Core..Agents","c_Modules..MuleClient","c_Modules..Sockets","c_Core..Policies","c_jms.module","c_Tooling.Client","c_Core..Request.Reply","c_soap","c_mule4","c_Service..HTTP","c_Modules..RSS...ATOM","c_Core..ObjectStore","c_Debugger","c_Interception.API","c_Service..SOAP","c_Connector..DB","c_Tooling.API","c_Module..Aggregators","c_Connector..ObjectStore","c_core..Notifications","c_Modules..OAuth","c_Connector..VM","c_Service..Scheduling","c_SDK.AST","c_Mule.Runtime"
"MULE-12706","06/06/2017 20:57:37",2,"Source errors should not be available in on-error-continue ""Newly introduced sources error types should not be available in on-error-continue handlers since execution cannot be completed successfully. We need to make those configurations impossible.""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12708","06/06/2017 22:56:01",1,"ObjectStore connector missing ""clear"" operation ""ObjectStore connector is missing the """"clear"""" operation which is present in the API""","",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12710","06/07/2017 14:19:50",1,"Provide access to container bootstrap utils to artifacts ""Need to define a module for container bootstrap and provide access to the utilities classes to mule artifacts""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12711","06/07/2017 14:39:03",0,"Provide replacement for sprint import ""The component Spring import will sease to work in Mule 4.    There is still a need to import file and other components in such a way.  One of the reasons is provide support for MUnit which requires to describe which parts of the application needs to be imported.    Bear in mind that the application config files now live in /mule of the application packages and not in the classes folder, though by default those files will not be on the classpath""","",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12712","06/07/2017 15:20:49",1,"ExclusiveParameters are using field name instead of the alias ""If you take a look at the extension model json, yo will see that the names used for the parameters don't take the alias into account.""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12713","06/07/2017 15:33:59",2,"Default Error Handler not consistently initialized ""When calling MuleContext#getDefaultErrorHandler(), some callers properly initialize it and some others (MuleClientFlowConstruct) don't""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12737","06/07/2017 17:50:38",2,"one-liner set-variable returns a different object than declaring output application/java ""one-liner set-variable returns a different object than if output application/java is declared.    In this case    {code:xml}          <ee:transform>              <ee:variables>                  <ee:set-variable variableName=""""syncTimestamp"""">#[payload]</ee:set-variable>              </ee:variables>          </ee:transform>  {code}    the object returned is not serializable. If instead set-variable is stated like this    {code:xml}  <ee:transform>              <ee:variables>                  <ee:set-variable variableName=""""syncTimestamp""""><![CDATA[                      %dw 2.0                      output application/java                       ---                      payload                   ]]></ee:set-variable>              </ee:variables>          </ee:transform>  {code}    object is serializable     *App details*  {code:xml}   <ee:transform>              <ee:message>                  <ee:set-payload><![CDATA[                      %dw 2.0                      output application/json                      ---                      now() as DateTime {format: """"yyyy-MM-dd hh:mm:ss"""", unit: 'miliseconds'}                   ]]></ee:set-payload>              </ee:message>          </ee:transform>          <ee:transform>              <ee:variables>                  <ee:set-variable variableName=""""syncTimestamp"""">#[payload]</ee:set-variable>              </ee:variables>          </ee:transform>          <logger level=""""INFO"""" message=""""#['Next sync resuming from ' ++ variables.syncTimestamp]""""/>          <os:store key=""""syncTimestamp"""">              <os:value>                  #[syncTimestamp]              </os:value>          </os:store>  {code}      *Console output*  ""","          <ee:transform>              <ee:variables>                  <ee:set-variable variableName=""""syncTimestamp"""">#[payload]</ee:set-variable>              </ee:variables>          </ee:transform>    <ee:transform>              <ee:variables>                  <ee:set-variable variableName=""""syncTimestamp""""><![CDATA[                      %dw 2.0                      output application/java                       ---                      payload                   ]]></ee:set-variable>              </ee:variables>          </ee:transform>     <ee:transform>              <ee:message>                  <ee:set-payload><![CDATA[                      %dw 2.0                      output application/json                      ---                      now() as DateTime {format: """"yyyy-MM-dd hh:mm:ss"""", unit: 'miliseconds'}                   ]]></ee:set-payload>              </ee:message>          </ee:transform>          <ee:transform>              <ee:variables>                  <ee:set-variable variableName=""""syncTimestamp"""">#[payload]</ee:set-variable>              </ee:variables>          </ee:transform>          <logger level=""""INFO"""" message=""""#['Next sync resuming from ' ++ variables.syncTimestamp]""""/>          <os:store key=""""syncTimestamp"""">              <os:value>                  #[syncTimestamp]              </os:value>          </os:store>    INFO  2017-06-06 17:48:43,580 [[MuleRuntime].cpuLight.09] org.mule.runtime.core.api.processor.LoggerMessageProcessor: """"Next sync resuming from 2017-06-06 05:48:43""""  ERROR 2017-06-06 17:48:43,618 [[MuleRuntime].cpuLight.09] org.mule.runtime.core.exception.OnErrorPropagateHandler:   ********************************************************************************  Message               : The value 'org.mule.runtime.core.internal.streaming.bytes.ManagedCursorStreamProvider@6aa23eb4' of type org.mule.runtime.core.internal.streaming.bytes.ManagedCursorStreamProvider could not be transformed to the desired type java.io.Serializable  Payload Type          : org.mule.runtime.core.internal.streaming.bytes.ManagedCursorStreamProvider  FlowStack             : at sync-flow(sync-flow/processors/11 @ poll-dbquery-transform-dbwrite:null:196)  Element               : sync-flow/processors/11 @ poll-dbquery-transform-dbwrite:null:196  Element XML           : <os:store key=""""syncTimestamp"""">                          <os:value>#[syncTimestamp]</os:value>                          </os:store>  --------------------------------------------------------------------------------  Root Exception stack trace:  org.mule.runtime.core.api.transformer.TransformerException: The value 'org.mule.runtime.core.internal.streaming.bytes.ManagedCursorStreamProvi  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12723","06/07/2017 21:02:37",0,"Add TransactionStatus to Transaction type in Tooling API ""Need to add this field for when runtime/agent can give us that information""","",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12724","06/08/2017 03:20:05",2,"Add HTTP client streaming test cases ""Though most HTTP scenarios are tested through the HTTP extension, since it only uses non blocking requests there are currently no blocking tests cases validating the streaming functionality. We need to add them to the service to make sure users will be successful regardless of the blocking/non blocking streaming/memory configuration.""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12728","06/08/2017 16:06:36",1,"Fix flaky ConnectorMessageErrorNotificationTestCase ""ConnectorMessageErrorNotificationTestCase is failing locally because of a small timeout, need to increase it to avoid flakiness.""","",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12734","06/08/2017 18:08:40",13,"Dummy implementations for Test Connectivity in core extensions ""- Http: HttpRequesterProvider   - Db: DbConnectionProvider, affects all Db connections   - File: LocalFileConnectionProvider   - Email: AbstractSenderProvider""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12735","06/08/2017 18:28:01",8,"Update FirstSucessful  and any other routers to use errorType matchers instead of just failureExpression ""Update FirstSucessful to use errorType matchers instead of just failureExpression""","",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12741","06/09/2017 14:44:49",8,"Unify different overload errors within a  single parent error type ""- back-pressure (flow is slower than producer)  - streaming memory  - JVM OOM    This will allow some source to handle these errors equally if required (HTTP maybe) while allowing other to differentiate between them.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12747","06/09/2017 18:04:35",1,"@Query text does not allow for dynamic values. ""When an operation is @Query, the `@MetadataKeyId String query` text is not evaluating expressions.    This is not working only on operations annotated with Query      ""","  <ns:query>#[payload]</ns:query>  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12759","06/12/2017 04:14:25",0,"Compilation warnings should be logged with the corresponding level ""It seems we are logging warning using the error log.        Logs should be consistent with the severity of the message.    If there are no errors or warning, nothing should be logged at all""","  09-Jun-2017 20:43:17  [ERROR] WARNINGS: NONE  09-Jun-2017 20:43:17  [ERROR] -> [Help 1]  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12762","06/12/2017 15:45:04",0,"Maven client must support offline mode ""Maven client used internally to resolve dependencies, should be able to work offline to avoid downloading artifact and metadata from external repositories.  This is useful, for example, when running test (both unit/functional and system) to avoid having local artifacts overridden with newer versions.""","",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12764","06/12/2017 17:08:22",5,"Document WSC ""Doc it""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12765","06/12/2017 17:09:38",5,"Document File connector ""Doc it""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12766","06/12/2017 18:31:20",2,"Move to Grizzly AHC ""We need to change our dependency of AHC to the Grizzly sponsored one:    Not only have they fixed some of our reported issues but it will be the supported artefact from now on. Because of the former, we'll need to remove our custom code to address the issues which includes all changes in https://github.com/mulesoft/mule/pull/4990 and https://github.com/mulesoft/mule/pull/4217.""","  <groupId>org.glassfish.grizzly</groupId>  <artifactId>grizzly-http-client</artifactId>  ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12767","06/12/2017 18:41:30",2,"Use DataSense failure instead of returning null on ToolingDataSenseMetadataProvider ""Instead of returnin `null`, return `failure`""","",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12768","06/12/2017 21:05:53",8,"Message sources need to be able to define how they want the Flow to handle back pressure. ""Currently the way in which a Flow reacts to overload depends on i) source thread ii) processing strategy in use iii) thread pool used by processing strategy because it's logic internal to SchedulerService that determines if/when a source thread should block based on relative thread types.    Not all processing strategies start with the scheduling of tasks to a Scheduler and instead a Flow should be able to respond to back-pressure and handle it regardless of logic internal to schedulers.  The Flow can either always fail with an OVERLOAD exception on back-pressure, can always WAIT or use one of the two strategies based on the MessageSource.  - Always WAIT is not an option because some sources like HTTP, need to fail fast with a 503 response rather than block selector threads.  - Always fail with OVERLOAD exception is an option, but it means i) there is overhead associated with creating, throwing and handling the exception and error. ii) the source needs would need to implement it's on retry.  - Have the MessageSource or ExtensionMessageSource expose the desired strategy ERROR/WAIT/DROP and the Flow implement this at the point in which the Event is dispatched to the reactor stream avoiding the need to create of catch    The signature needed would be""""    ERROR/WAIT/DROP MessageSource.getBackPressureAction()""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12769","06/12/2017 21:07:19",8,"Allow MessageSource back-pressure strategy to be defined by a Extension Source ""Implement SDK support for MULE-12768  Message sources need to be able to define how they want the Flow to handle back pressure.""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12773","06/12/2017 21:47:54",1,"Typo on FILE:ILLEGAL_PATH error message ""FILE:ILLEGAL_PATH error message contains a typo. It should read *doesn't exist.* instead of """"doesn't exists.""""      ""","  ********************************************************************************  Message               : org.mule.extension.file.common.api.exceptions.IllegalPathException: Path '/Users/hwittemoller/dev/git/mule-uber/mule-ee/distributions/tests/target/servers/PollFromObjectStoreTestCase/mule-enterprise-standalone-4.0.0-SNAPSHOT/apps/poll-object-store/classes/nonexistingfile.json' doesn't exists.  Payload               : null  Payload Type          : null  FlowStack             : at db-load-flow(db-load-flow/processors/1 @ poll-object-store:null:170)  Element               : db-load-flow/processors/1 @ poll-object-store:null:170  Element XML           : <file:read config-ref=""""file_config"""" path=""""#[fileReadPath]""""></file:read>  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12770","06/12/2017 22:09:42",8,"Sdk should validate that required parameters can't receive null values ""Sdk should validate that required parameters can't receive null values""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12771","06/12/2017 22:29:57",8,"Parametrize ObjectStoreStoreRetrieveAndRemoveTestCase flows and add negative cases ""ObjectStoreStoreRetrieveAndRemoveTestCase flows need to be parametrized to enable error triggering.    Error handling scenarios will involve the following operations    * file:read  * db:bulk-insert  * db:select  * os:store  ""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12775","06/12/2017 23:18:11",1,"Artifact xml serializer not adding the core namespace by default ""When generating the xml of an artifact that does not contain any core processors, the artifact xml serializer is failing to add the core namespace to the xml as well as the schema location.     xmlns=""""http://www.mulesoft.org/schema/mule/core""""    http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd ""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12776","06/12/2017 23:26:00",1,"JMS degraded 70% in mule4 (dup of PERF-1430) ""see PERF-1430""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12779","06/13/2017 16:00:48",3,"Wrong name is generated in the DSL element name for uppercase words ""When there are uppercase words in the @ParameterGroup name, the generated XML element name is not the right one. Uppercase words are being split instead of being handled as one.    Example:  ""","  @ParameterGroup(name = “Ingredient shown in DSL”, showInDsl = true)  // Generates ingredient-shown-in-d-s-l  // Expected ingredient-shown-in-dsl  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12781","06/13/2017 17:35:05",5,"Review JMS ack modes  ""Review JMS ack modes ""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12782","06/13/2017 17:42:34",2,"Contention on ExceptionUtils.getCause - Upgrade commons lang to >=3.1 ""Mule currently uses commons lang 2, which has a contention issue doe to an unneeded synchronization on ExceptionUtils.getCause.    Use ExceptionUtils from version >=3.1, but keep the current version for backward compatibility (packages are different so that should be no problem).""","",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12783","06/13/2017 17:57:36",1,"Normalize extensions artifacts names ""All pom names should either be Foo Module or Foo Connector.    Not Mule Foo Connector, Foo Extensions or nothing of that sort""","",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
